"V1" "V2" "V3" "V4" "V5"
"6075" 20766 2051 19970314 5 74.25
"6076" 20768 2052 19970314 2 24.98
"6077" 20768 2052 19970530 1 12.25
"6078" 20787 2053 19970314 1 12.49
"6079" 20799 2054 19970314 3 42.71
"6080" 20813 2055 19970314 6 75.01
"6081" 20813 2055 19970614 4 50.48
"6082" 20813 2055 19971112 4 59.96
"6083" 20820 2056 19970314 3 33.31
"6084" 20828 2057 19970314 1 16.36
"6085" 20828 2057 19970512 1 14.96
"6086" 20840 2058 19970314 1 10.77
"6087" 20840 2058 19970908 1 122.37
"6088" 20841 2059 19970314 1 9.77
"6089" 20862 2060 19970314 1 17.7
"6090" 18819 2061 19970315 1 14.37
"6091" 20876 2062 19970315 3 38.95
"6092" 20888 2063 19970315 3 45.88
"6093" 20900 2064 19970315 1 13.97
"6094" 20913 2065 19970315 2 38.13
"6095" 20931 2066 19970315 4 55.46
"6096" 20931 2066 19980423 4 50.96
"6097" 20947 2067 19970315 3 21.74
"6098" 20961 2068 19970315 3 37.51
"6099" 20961 2068 19970624 3 39.7
"6100" 20961 2068 19970925 3 38.97
"6101" 20961 2068 19971227 1 8.99
"6102" 20961 2068 19980328 3 30.47
"6103" 20967 2069 19970315 2 43.98
"6104" 20967 2069 19970319 1 14.96
"6105" 20967 2069 19970511 1 14.96
"6106" 20967 2069 19970925 2 28.48
"6107" 20967 2069 19980208 2 34.07
"6108" 20970 2070 19970315 1 19.95
"6109" 20980 2071 19970315 1 5.77
"6110" 20980 2071 19970620 1 8.97
"6111" 20980 2071 19980204 2 27.98
"6112" 20980 2071 19980617 3 46.84
"6113" 20992 2072 19970315 3 48.16
"6114" 20994 2073 19970315 2 22.54
"6115" 20994 2073 19970413 3 35.91
"6116" 20994 2073 19971204 3 31.47
"6117" 20994 2073 19980217 3 38.06
"6118" 21001 2074 19970315 1 15.96
"6119" 21001 2074 19970810 2 28.74
"6120" 21001 2074 19971101 2 22.98
"6121" 21001 2074 19971214 1 11.49
"6122" 21002 2075 19970315 2 23.47
"6123" 21002 2075 19970414 1 7.45
"6124" 21002 2075 19970416 1 14.79
"6125" 21002 2075 19970505 2 12.57
"6126" 21004 2076 19970315 1 19.97
"6127" 21004 2076 19970804 2 23.76
"6128" 21004 2076 19970904 3 44.52
"6129" 21004 2076 19970925 1 12.99
"6130" 21004 2076 19971201 2 28.98
"6131" 21004 2076 19971204 3 40.97
"6132" 21004 2076 19971208 1 19.99
"6133" 21008 2077 19970315 1 10.77
"6134" 21008 2077 19980125 1 11.88
"6135" 21022 2078 19970315 2 41.48
"6136" 21042 2079 19970315 1 15.36
"6137" 21042 2079 19971215 1 14.49
"6138" 21042 2079 19971219 1 32.99
"6139" 21042 2079 19971224 1 32.99
"6140" 21054 2080 19970315 2 29.92
"6141" 21054 2080 19971117 2 28.48
"6142" 21054 2080 19971207 2 21.48
"6143" 21054 2080 19980310 2 25.87
"6144" 21066 2081 19970315 4 24.54
"6145" 21066 2081 19970325 1 4.79
"6146" 21071 2082 19970315 1 14.37
"6147" 21086 2083 19970315 3 89.35
"6148" 21086 2083 19970405 3 44.88
"6149" 21086 2083 19970513 3 45.09
"6150" 21086 2083 19971025 2 25.98
"6151" 21086 2083 19971128 2 47.48
"6152" 21086 2083 19980307 2 24.46
"6153" 21088 2084 19970315 1 11.97
"6154" 21103 2085 19970315 1 54.97
"6155" 21103 2085 19970321 1 14.96
"6156" 16921 2086 19970316 1 0
"6157" 21106 2087 19970316 7 97.79
"6158" 21106 2087 19980115 5 62.45
"6159" 21118 2088 19970316 1 11.77
"6160" 21128 2089 19970316 1 11.77
"6161" 21128 2089 19970930 1 12.99
"6162" 21128 2089 19971126 1 12.99
"6163" 21131 2090 19970316 2 28.13
"6164" 21131 2090 19970325 1 16.36
"6165" 21137 2091 19970316 2 25.94
"6166" 21144 2092 19970316 1 23.99
"6167" 21144 2092 19970401 1 14.79
"6168" 21144 2092 19970423 2 28.53
"6169" 21144 2092 19971230 2 39.98
"6170" 21150 2093 19970316 1 9.98
"6171" 21161 2094 19970316 2 29.92
"6172" 21161 2094 19970720 1 21.77
"6173" 21161 2094 19970818 2 29.93
"6174" 21161 2094 19980307 2 37.48
"6175" 21164 2095 19970316 1 12.49
"6176" 21171 2096 19970316 3 50.45
"6177" 21171 2096 19970708 4 63.35
"6178" 21171 2096 19970719 3 35.11
"6179" 21171 2096 19970914 3 38.47
"6180" 21171 2096 19971109 4 60.46
"6181" 21171 2096 19971112 4 55.46
"6182" 21177 2097 19970316 1 9.98
"6183" 21181 2098 19970316 1 32.97
"6184" 21181 2098 19970322 4 83.34
"6185" 21181 2098 19970412 4 67.48
"6186" 21181 2098 19970504 3 38.5
"6187" 21181 2098 19970602 6 118.93
"6188" 21192 2099 19970316 6 74.22
"6189" 21192 2099 19980314 10 170.9
"6190" 21198 2100 19970316 2 28.36
"6191" 21198 2100 19970601 2 31.76
"6192" 21198 2100 19971125 2 28.98
"6193" 21200 2101 19970316 1 15.76
"6194" 21200 2101 19970508 3 54.51
"6195" 21209 2102 19970316 3 51.68
"6196" 21223 2103 19970316 3 21.53
"6197" 21223 2103 19980223 4 47.96
"6198" 21223 2103 19980308 1 14.99
"6199" 21223 2103 19980601 1 15.49
"6200" 21224 2104 19970316 3 45.88
"6201" 21224 2104 19970726 3 48.91
"6202" 21242 2105 19970316 2 22.95
"6203" 21244 2106 19970316 1 14.79
"6204" 21244 2106 19970427 1 10.77
"6205" 21244 2106 19970503 2 21.95
"6206" 21244 2106 19970811 1 12.97
"6207" 21244 2106 19970811 1 10.77
"6208" 21244 2106 19980224 1 18.49
"6209" 21244 2106 19980224 1 14.99
"6210" 21262 2107 19970316 2 28.93
"6211" 21275 2108 19970316 2 32.52
"6212" 21288 2109 19970316 1 11.77
"6213" 21294 2110 19970316 4 115.88
"6214" 21294 2110 19970617 1 15.76
"6215" 21294 2110 19971121 3 19.47
"6216" 21294 2110 19980103 1 15.99
"6217" 21296 2111 19970316 1 17.3
"6218" 21296 2111 19970327 2 42.29
"6219" 21307 2112 19970316 1 19.77
"6220" 21307 2112 19971009 1 17.99
"6221" 21320 2113 19970316 1 21.77
"6222" 21334 2114 19970316 1 9.99
"6223" 21351 2115 19970316 1 14.96
"6224" 21361 2116 19970316 2 26.14
"6225" 21377 2117 19970316 2 30.33
"6226" 21377 2117 19970316 1 15.99
"6227" 21377 2117 19970727 1 14.37
"6228" 21377 2117 19980226 3 44.33
"6229" 21377 2117 19980503 2 19.48
"6230" 21381 2118 19970316 2 22.96
"6231" 21381 2118 19971108 3 34.97
"6232" 21381 2118 19980215 2 32.48
"6233" 21387 2119 19970316 1 14.99
"6234" 21387 2119 19970415 10 176.86
"6235" 3197 2120 19970317 1 54.97
"6236" 3197 2120 19971006 3 39.47
"6237" 8608 2121 19970317 3 43.89
"6238" 8608 2121 19970328 3 43.7
"6239" 8608 2121 19970702 3 39.71
"6240" 8608 2121 19970927 1 16.99
"6241" 8608 2121 19980224 6 40.94
"6242" 13617 2122 19970317 2 19.56
"6243" 21405 2123 19970317 1 14.79
"6244" 21405 2123 19970320 1 14.96
"6245" 21405 2123 19970324 2 26.56
"6246" 21405 2123 19970410 2 26.56
"6247" 21405 2123 19970427 4 56.04
"6248" 21405 2123 19970527 5 61.45
"6249" 21405 2123 19970612 3 41.29
"6250" 21409 2124 19970317 4 42.01
"6251" 21419 2125 19970317 2 26.14
"6252" 21456 2126 19970317 2 27.47
"6253" 21479 2127 19970317 1 11.77
"6254" 21490 2128 19970317 2 29.13
"6255" 21490 2128 19970409 3 44.7
"6256" 21490 2128 19970417 4 76.08
"6257" 21490 2128 19970904 3 39.93
"6258" 21490 2128 19980603 4 45.96
"6259" 21490 2128 19980624 2 30.48
"6260" 21493 2129 19970317 4 57.05
"6261" 21511 2130 19970317 1 11.77
"6262" 21526 2131 19970317 5 62.85
"6263" 21527 2132 19970317 2 29.96
"6264" 21527 2132 19970724 1 5.96
"6265" 21527 2132 19970908 3 33.31
"6266" 21527 2132 19971105 1 14.99
"6267" 21527 2132 19980116 2 27.98
"6268" 21540 2133 19970317 2 19.56
"6269" 21540 2133 19970323 3 39.94
"6270" 21540 2133 19970327 4 50
"6271" 21540 2133 19970407 4 49.08
"6272" 21540 2133 19970422 3 40.7
"6273" 21540 2133 19970523 1 22.97
"6274" 21543 2134 19970317 5 71.83
"6275" 21559 2135 19970317 1 23.99
"6276" 21559 2135 19970411 4 47.28
"6277" 21572 2136 19970317 1 14.37
"6278" 21587 2137 19970317 1 15.36
"6279" 21594 2138 19970317 1 13.97
"6280" 21594 2138 19970406 1 16.7
"6281" 21594 2138 19971001 1 15.49
"6282" 21602 2139 19970317 2 18.95
"6283" 21604 2140 19970317 1 21.99
"6284" 21604 2140 19970506 1 24.99
"6285" 21617 2141 19970317 1 14.37
"6286" 21630 2142 19970317 1 26.77
"6287" 21644 2143 19970317 2 30.32
"6288" 21644 2143 19970709 2 38.74
"6289" 21644 2143 19970714 3 44.91
"6290" 21644 2143 19980416 2 26.98
"6291" 21644 2143 19980429 3 38.47
"6292" 21646 2144 19970317 2 23.94
"6293" 21652 2145 19970317 2 25.56
"6294" 21652 2145 19970424 1 11.77
"6295" 21655 2146 19970317 2 28.76
"6296" 21655 2146 19970330 1 15.36
"6297" 21655 2146 19970905 1 11.77
"6298" 21655 2146 19971018 4 58.96
"6299" 21661 2147 19970317 1 11.77
"6300" 17862 2148 19970318 1 18.77
"6301" 20873 2149 19970318 7 101.41
"6302" 20873 2149 19970717 1 9.77
"6303" 20873 2149 19970717 1 16.65
"6304" 20873 2149 19970717 1 15.04
"6305" 20873 2149 19970717 4 50.27
"6306" 20873 2149 19970718 3 44.71
"6307" 20873 2149 19970728 5 60.04
"6308" 20873 2149 19970812 1 14.37
"6309" 20873 2149 19970905 1 14.96
"6310" 20873 2149 19970918 1 12.99
"6311" 20873 2149 19970922 1 12.99
"6312" 20873 2149 19970922 1 12.99
"6313" 20873 2149 19971002 1 14.49
"6314" 20873 2149 19971016 1 12.99
"6315" 20873 2149 19971022 3 46.47
"6316" 20873 2149 19971022 3 46.47
"6317" 20873 2149 19971105 2 28.98
"6318" 20873 2149 19971107 3 42.47
"6319" 20873 2149 19971107 7 94.43
"6320" 20873 2149 19971107 3 34.97
"6321" 20873 2149 19971109 3 42.97
"6322" 20873 2149 19971113 1 12.99
"6323" 20873 2149 19971113 1 12.99
"6324" 20873 2149 19971114 1 12.99
"6325" 20873 2149 19971114 1 12.99
"6326" 20873 2149 19971114 1 12.99
"6327" 20873 2149 19971121 2 29.48
"6328" 20873 2149 19971121 3 39.47
"6329" 20873 2149 19971201 3 40.97
"6330" 20873 2149 19971208 5 53.45
"6331" 20873 2149 19971214 1 11.49
"6332" 20873 2149 19971214 2 22.98
"6333" 20873 2149 19971214 1 12.99
"6334" 20873 2149 19971214 2 26.98
"6335" 20873 2149 19971214 2 25.48
"6336" 20873 2149 19971214 2 26.48
"6337" 20873 2149 19971225 1 11.49
"6338" 20873 2149 19971230 1 11.49
"6339" 20873 2149 19980104 2 18.98
"6340" 20873 2149 19980107 3 52.47
"6341" 20873 2149 19980107 1 15.49
"6342" 20873 2149 19980107 1 15.49
"6343" 20873 2149 19980107 1 15.49
"6344" 20873 2149 19980114 1 11.49
"6345" 20873 2149 19980304 4 55.05
"6346" 20873 2149 19980313 5 60.23
"6347" 20873 2149 19980317 3 38.97
"6348" 20873 2149 19980317 3 32.47
"6349" 20873 2149 19980526 1 12.99
"6350" 21436 2150 19970318 2 23.34
"6351" 21557 2151 19970318 2 16.77
"6352" 21663 2152 19970318 11 121.29
"6353" 21663 2152 19970413 6 81
"6354" 21663 2152 19970626 1 16.36
"6355" 21663 2152 19971111 5 107.45
"6356" 21663 2152 19980316 2 39.48
"6357" 21683 2153 19970318 6 77.82
"6358" 21687 2154 19970318 3 33.72
"6359" 21687 2154 19970318 1 9.77
"6360" 21687 2154 19970318 1 9.98
"6361" 21687 2154 19970817 1 15.36
"6362" 21687 2154 19970818 2 29.73
"6363" 21687 2154 19971231 1 28.99
"6364" 21687 2154 19980307 1 12.99
"6365" 21698 2155 19970318 3 33.27
"6366" 21698 2155 19970401 1 16.76
"6367" 21698 2155 19970407 1 13.97
"6368" 21698 2155 19971011 1 11.99
"6369" 21698 2155 19980222 3 42.97
"6370" 21699 2156 19970318 3 22.73
"6371" 21715 2157 19970318 1 21.99
"6372" 21729 2158 19970318 1 14.37
"6373" 21748 2159 19970318 10 156.49
"6374" 21766 2160 19970318 3 51.92
"6375" 21782 2161 19970318 1 16.79
"6376" 21782 2161 19970401 2 32.74
"6377" 21782 2161 19970516 3 43.51
"6378" 21784 2162 19970318 2 32.29
"6379" 21791 2163 19970318 5 68.85
"6380" 21791 2163 19970323 4 45.48
"6381" 21791 2163 19970331 4 50.47
"6382" 21791 2163 19970406 3 58.09
"6383" 21791 2163 19970504 4 51.28
"6384" 21791 2163 19970622 4 52.28
"6385" 21791 2163 19970726 4 70.07
"6386" 21791 2163 19970816 3 40.1
"6387" 21791 2163 19970927 4 47.96
"6388" 21802 2164 19970318 4 37.84
"6389" 21825 2165 19970318 2 22.74
"6390" 21825 2165 19980518 1 9.49
"6391" 21828 2166 19970318 2 21.54
"6392" 21828 2166 19970324 2 21.54
"6393" 21828 2166 19970502 2 22.54
"6394" 21828 2166 19970709 1 14.37
"6395" 21828 2166 19970709 1 10.77
"6396" 21828 2166 19970715 1 9.98
"6397" 21828 2166 19970725 1 13.97
"6398" 21850 2167 19970318 1 14.37
"6399" 21850 2167 19971022 1 12.99
"6400" 21853 2168 19970318 1 11.77
"6401" 21853 2168 19970516 1 14.37
"6402" 21853 2168 19971211 1 15.99
"6403" 21853 2168 19971211 1 8.99
"6404" 21853 2168 19980111 1 24.99
"6405" 21862 2169 19970318 1 21.97
"6406" 21864 2170 19970318 1 13.97
"6407" 21864 2170 19970328 1 15.36
"6408" 21879 2171 19970318 2 16.75
"6409" 21883 2172 19970318 2 21.54
"6410" 21883 2172 19970412 2 19.54
"6411" 21883 2172 19971003 3 29.97
"6412" 21883 2172 19971121 3 51.97
"6413" 21883 2172 19971203 2 42.48
"6414" 21899 2173 19970318 1 10.77
"6415" 21912 2174 19970318 2 29.92
"6416" 21912 2174 19980309 2 25.37
"6417" 21921 2175 19970318 1 26.99
"6418" 21921 2175 19970605 1 29.6
"6419" 21921 2175 19980625 1 20.99
"6420" 21929 2176 19970318 1 49.99
"6421" 21939 2177 19970318 1 9.77
"6422" 21939 2177 19970324 1 12.97
"6423" 21939 2177 19970418 1 9.77
"6424" 21939 2177 19970513 1 14.96
"6425" 21939 2177 19971224 1 13.99
"6426" 21943 2178 19970318 1 15.36
"6427" 3442 2179 19970319 8 119.36
"6428" 3442 2179 19970322 1 13.97
"6429" 3442 2179 19970810 6 95.2
"6430" 3442 2179 19971007 5 118.45
"6431" 3442 2179 19971101 6 101.94
"6432" 3442 2179 19971107 1 12.99
"6433" 15712 2180 19970319 1 38.77
"6434" 15712 2180 19971111 4 58.46
"6435" 21948 2181 19970319 3 38.51
"6436" 21960 2182 19970319 1 16.36
"6437" 21962 2183 19970319 2 27.34
"6438" 21962 2183 19970322 3 42.13
"6439" 21962 2183 19970615 4 82.33
"6440" 21962 2183 19980412 1 13.49
"6441" 21962 2183 19980507 2 30.48
"6442" 21969 2184 19970319 3 44.13
"6443" 21969 2184 19970803 2 26.33
"6444" 21976 2185 19970319 4 74.07
"6445" 21996 2186 19970319 4 43.08
"6446" 21996 2186 19971104 1 27.99
"6447" 22012 2187 19970319 1 9.98
"6448" 22025 2188 19970319 1 9.99
"6449" 22033 2189 19970319 1 14.79
"6450" 22033 2189 19970320 1 14.79
"6451" 22037 2190 19970319 1 8.77
"6452" 22044 2191 19970319 7 96.97
"6453" 22044 2191 19970402 4 51.87
"6454" 22044 2191 19970915 5 67.45
"6455" 22050 2192 19970319 1 12.49
"6456" 22050 2192 19971008 2 15.48
"6457" 22065 2193 19970319 1 18.99
"6458" 22077 2194 19970319 1 11.97
"6459" 22095 2195 19970319 1 13.97
"6460" 22097 2196 19970319 1 6.79
"6461" 22097 2196 19970611 1 11.78
"6462" 22097 2196 19970901 1 12.25
"6463" 22109 2197 19970319 1 15.76
"6464" 22119 2198 19970319 1 5.78
"6465" 22120 2199 19970319 2 28.98
"6466" 22120 2199 19970510 1 9.98
"6467" 22120 2199 19980605 2 25.16
"6468" 22133 2200 19970319 2 30.15
"6469" 22143 2201 19970319 3 56.97
"6470" 22143 2201 19970831 2 37.95
"6471" 22144 2202 19970319 4 59.45
"6472" 22144 2202 19970727 7 100.59
"6473" 22144 2202 19970906 5 75.2
"6474" 22144 2202 19980129 8 110.93
"6475" 22146 2203 19970319 1 12.49
"6476" 22163 2204 19970319 1 11.77
"6477" 22163 2204 19980418 1 19.52
"6478" 22165 2205 19970319 8 99.54
"6479" 22165 2205 19970331 8 100.37
"6480" 22198 2206 19970319 1 15.36
"6481" 19295 2207 19970320 1 10.77
"6482" 19295 2207 19970429 1 26.95
"6483" 19295 2207 19970512 1 14.96
"6484" 19295 2207 19980209 3 42.06
"6485" 22212 2208 19970320 2 23.54
"6486" 22212 2208 19971127 2 10.98
"6487" 22226 2209 19970320 2 24.34
"6488" 22234 2210 19970320 1 14.99
"6489" 22234 2210 19970608 1 11.77
"6490" 22234 2210 19970821 2 18.54
"6491" 22234 2210 19970916 2 24.98
"6492" 22234 2210 19971022 1 29.49
"6493" 22243 2211 19970320 1 15.36
"6494" 22254 2212 19970320 1 14.37
"6495" 22271 2213 19970320 2 24.98
"6496" 22271 2213 19980308 2 11.98
"6497" 22286 2214 19970320 1 15.36
"6498" 22286 2214 19970818 1 5.96
"6499" 22292 2215 19970320 2 27.94
"6500" 22303 2216 19970320 2 37.98
"6501" 22317 2217 19970320 1 12.97
"6502" 22320 2218 19970320 1 14.96
"6503" 22320 2218 19970626 1 11.77
"6504" 22334 2219 19970320 1 12.49
"6505" 22355 2220 19970320 4 55.66
"6506" 22355 2220 19970325 1 14.96
"6507" 22355 2220 19970404 1 9.77
"6508" 22355 2220 19970411 2 23.54
"6509" 22355 2220 19970414 1 6.77
"6510" 22355 2220 19970423 1 8.97
"6511" 22355 2220 19970426 2 24.36
"6512" 22355 2220 19970426 1 13.77
"6513" 22355 2220 19970607 1 12.77
"6514" 22355 2220 19970906 1 15.36
"6515" 22355 2220 19970913 1 11.99
"6516" 22355 2220 19971021 1 12.99
"6517" 22355 2220 19971101 1 9.99
"6518" 22355 2220 19971122 1 13.99
"6519" 22355 2220 19971126 2 26.98
"6520" 22355 2220 19971126 1 9.99
"6521" 22355 2220 19971215 3 37.47
"6522" 22355 2220 19980201 1 12.99
"6523" 22355 2220 19980212 1 12.49
"6524" 22355 2220 19980308 1 11.99
"6525" 22355 2220 19980309 1 9.49
"6526" 22355 2220 19980312 3 37.47
"6527" 22355 2220 19980403 1 11.88
"6528" 22355 2220 19980610 1 10.99
"6529" 22356 2221 19970320 5 70.66
"6530" 22356 2221 19970522 15 214.7
"6531" 22356 2221 19970618 1 14.96
"6532" 22356 2221 19970808 8 147.15
"6533" 22356 2221 19971003 13 188.37
"6534" 22356 2221 19971014 1 15.49
"6535" 22356 2221 19980227 17 263.6
"6536" 22356 2221 19980317 1 103.99
"6537" 22357 2222 19970320 6 73.22
"6538" 22357 2222 19971005 1 12.99
"6539" 22357 2222 19980313 3 28.47
"6540" 22370 2223 19970320 1 4.79
"6541" 22382 2224 19970320 3 69.97
"6542" 22402 2225 19970320 2 21.54
"6543" 22416 2226 19970320 1 11.97
"6544" 22434 2227 19970320 1 15.36
"6545" 22434 2227 19971130 2 17.48
"6546" 18046 2228 19970321 2 28.34
"6547" 18046 2228 19970613 3 38.9
"6548" 18046 2228 19970806 2 30.92
"6549" 18046 2228 19970807 1 15.36
"6550" 18046 2228 19980223 7 77.93
"6551" 18046 2228 19980224 3 27.47
"6552" 18046 2228 19980224 1 14.49
"6553" 18046 2228 19980226 2 25.48
"6554" 18046 2228 19980227 3 44.97
"6555" 18046 2228 19980323 2 30.98
"6556" 18046 2228 19980422 4 47.96
"6557" 18046 2228 19980430 1 11.49
"6558" 22449 2229 19970321 1 14.79
"6559" 22465 2230 19970321 2 12.76
"6560" 22471 2231 19970321 3 36.91
"6561" 22471 2231 19970728 3 35.91
"6562" 22471 2231 19970922 4 46.96
"6563" 22485 2232 19970321 1 13.97
"6564" 22486 2233 19970321 2 27.76
"6565" 22486 2233 19970928 3 38.97
"6566" 22493 2234 19970321 1 14.37
"6567" 22493 2234 19970818 3 71.5
"6568" 22493 2234 19980603 2 28.98
"6569" 22493 2234 19980611 1 12.49
"6570" 22511 2235 19970321 3 43.3
"6571" 22511 2235 19970514 2 39.98
"6572" 22520 2236 19970321 5 68.24
"6573" 22535 2237 19970321 2 28.13
"6574" 22535 2237 19980129 2 32.48
"6575" 22548 2238 19970321 1 14.96
"6576" 22549 2239 19970321 3 41.31
"6577" 22549 2239 19970331 3 41.31
"6578" 22549 2239 19970505 3 49.91
"6579" 22549 2239 19971029 3 36.47
"6580" 22549 2239 19971106 3 39.47
"6581" 22549 2239 19971110 3 35.97
"6582" 22549 2239 19980319 3 44.97
"6583" 22549 2239 19980427 3 38.97
"6584" 22549 2239 19980623 3 43.97
"6585" 22550 2240 19970321 1 16.36
"6586" 22550 2240 19970404 1 11.77
"6587" 22550 2240 19970409 1 15.96
"6588" 22550 2240 19970513 4 61.24
"6589" 22550 2240 19970530 2 29.92
"6590" 22550 2240 19970601 2 25.73
"6591" 22550 2240 19970930 3 41.97
"6592" 22550 2240 19980310 2 28.84
"6593" 22566 2241 19970321 2 30.72
"6594" 22579 2242 19970321 3 51.1
"6595" 22593 2243 19970321 1 13.97
"6596" 22608 2244 19970321 1 11.77
"6597" 22623 2245 19970321 1 19.99
"6598" 22636 2246 19970321 3 47.28
"6599" 10961 2247 19970322 7 112.2
"6600" 21035 2248 19970322 3 44.3
"6601" 21035 2248 19980211 3 34.47
"6602" 21574 2249 19970322 2 33.37
"6603" 22291 2250 19970322 3 57.74
"6604" 22291 2250 19970529 1 18.76
"6605" 22503 2251 19970322 1 15.76
"6606" 22648 2252 19970322 2 28.73
"6607" 22648 2252 19970322 1 13.77
"6608" 22648 2252 19970322 1 13.77
"6609" 22648 2252 19970322 1 16.36
"6610" 22648 2252 19970520 1 13.77
"6611" 22656 2253 19970322 3 58.71
"6612" 22656 2253 19971202 2 32.48
"6613" 22656 2253 19980206 13 84.87
"6614" 22659 2254 19970322 4 47.48
"6615" 22659 2254 19970417 4 61.24
"6616" 22659 2254 19980415 2 14.87
"6617" 22673 2255 19970322 1 13.97
"6618" 22690 2256 19970322 2 15.76
"6619" 22715 2257 19970322 3 44.13
"6620" 22728 2258 19970322 1 14.96
"6621" 22728 2258 19970322 1 13.97
"6622" 22728 2258 19970322 1 14.96
"6623" 22728 2258 19970322 1 14.79
"6624" 22728 2258 19970322 1 13.77
"6625" 22738 2259 19970322 3 43.11
"6626" 22744 2260 19970322 2 28.34
"6627" 22744 2260 19970524 8 95.95
"6628" 22744 2260 19971223 2 30.98
"6629" 22754 2261 19970322 4 55.48
"6630" 22754 2261 19970503 5 73.25
"6631" 22754 2261 19970612 4 67.77
"6632" 22754 2261 19970621 6 79.21
"6633" 22754 2261 19970830 6 99.2
"6634" 22754 2261 19971020 5 65.95
"6635" 22754 2261 19971116 4 53.46
"6636" 22754 2261 19980115 1 12.99
"6637" 22754 2261 19980329 5 74.95
"6638" 22754 2261 19980329 1 12.99
"6639" 22754 2261 19980331 8 98.57
"6640" 22754 2261 19980331 1 14.99
"6641" 22754 2261 19980422 4 54.35
"6642" 22754 2261 19980518 6 72.94
"6643" 22754 2261 19980613 4 49.96
"6644" 22754 2261 19980621 3 38.47
"6645" 22761 2262 19970322 2 36.76
"6646" 22775 2263 19970322 3 44.29
"6647" 22775 2263 19971110 1 13.99
"6648" 22775 2263 19971205 3 23.47
"6649" 22775 2263 19971213 3 38.97
"6650" 22775 2263 19971217 3 37.47
"6651" 22784 2264 19970322 1 10.77
"6652" 22784 2264 19970322 1 11.77
"6653" 22784 2264 19970812 7 127.09
"6654" 22784 2264 19970927 1 12.99
"6655" 22784 2264 19970927 1 14.49
"6656" 22791 2265 19970322 1 13.97
"6657" 22791 2265 19971212 1 9.49
"6658" 22791 2265 19980107 1 13.99
"6659" 22791 2265 19980524 4 39.46
"6660" 22791 2265 19980613 1 11.49
"6661" 22807 2266 19970322 1 11.77
"6662" 22819 2267 19970322 4 49.68
"6663" 22819 2267 19980301 6 74.53
"6664" 22835 2268 19970322 1 19.99
"6665" 22853 2269 19970322 1 12.9
"6666" 22867 2270 19970322 1 24.99
"6667" 22867 2270 19970714 1 14.96
"6668" 22875 2271 19970323 1 34.77
"6669" 22894 2272 19970323 2 21.76
"6670" 22911 2273 19970323 1 11.77
"6671" 22922 2274 19970323 3 60.19
"6672" 22922 2274 19970426 1 26.99
"6673" 22926 2275 19970323 2 29.73
"6674" 22937 2276 19970323 1 26.77
"6675" 22937 2276 19971218 2 48.98
"6676" 22937 2276 19971221 2 32.48
"6677" 22937 2276 19971223 2 19.48
"6678" 22937 2276 19980106 2 42.48
"6679" 22937 2276 19980119 1 45.49
"6680" 22937 2276 19980125 4 123.46
"6681" 22937 2276 19980201 1 64.49
"6682" 22937 2276 19980214 1 45.49
"6683" 22937 2276 19980408 1 45.49
"6684" 22956 2277 19970323 2 44.73
"6685" 22967 2278 19970323 2 28.73
"6686" 22967 2278 19970825 3 45.29
"6687" 22972 2279 19970323 2 28.47
"6688" 22975 2280 19970323 2 33.72
"6689" 22975 2280 19970615 1 18.77
"6690" 22975 2280 19970815 3 40.53
"6691" 22975 2280 19971009 2 26.48
"6692" 22975 2280 19971212 1 22.49
"6693" 22975 2280 19980129 2 22.98
"6694" 22975 2280 19980208 3 47.47
"6695" 22975 2280 19980301 1 23.99
"6696" 22975 2280 19980506 2 32.27
"6697" 22975 2280 19980617 1 15.99
